"x","y"
"10.7010701070107","26.73549065347415"
"10.801080108010803","26.73435687352301"
"10.901090109010902","26.733214970995387"
"11.001100110011002","26.732062734736367"
"11.101110111011103","26.730901688319292"
"11.2011201120112","26.729729996744855"
"11.3011301130113","26.728548182596594"
"11.401140114011401","26.72735796110097"
"11.5011501150115","26.72615855142924"
"11.601160116011602","26.72494879388201"
"11.701170117011703","26.723728623095326"
"11.8011801180118","26.722500807684842"
"11.9011901190119","26.72126191714732"
"12.001200120012001","26.7200143703333"
"12.1012101210121","26.718756899124024"
"12.2012201220122","26.71748949244492"
"12.301230123012301","26.716212285516107"
"12.401240124012402","26.714927091076326"
"12.5012501250125","26.713631239047444"
"12.601260126012601","26.712326371640135"
"12.7012701270127","26.71101146632703"
"12.801280128012802","26.70968763351247"
"12.901290129012901","26.708353764812944"
"13.001300130013","26.707010016068743"
"13.1013101310131","26.705657459829396"
"13.201320132013203","26.704295323178016"
"13.3013301330133","26.702923445617298"
"13.4013401340134","26.70154177579148"
"13.501350135013503","26.700151563816252"
"13.6013601360136","26.698750767390102"
"13.7013701370137","26.697340730348614"
"13.801380138013801","26.695922664036647"
"13.9013901390139","26.694493154097664"
"14.001400140014","26.693055175864284"
"14.1014101410141","26.691608371283955"
"14.201420142014202","26.690150814359498"
"14.301430143014302","26.688684308155228"
"14.401440144014403","26.687208931497565"
"14.501450145014502","26.68572292969136"
"14.6014601460146","26.684227831407075"
"14.701470147014701","26.682723975076833"
"14.8014801480148","26.681209304823867"
"14.901490149014903","26.679686864898727"
"15.001500150015001","26.67815432580798"
"15.1015101510151","26.67661287332234"
"15.2015201520152","26.675060961793424"
"15.301530153015303","26.673500605008833"
"15.4015401540154","26.6719296692314"
"15.5015501550155","26.670351880482766"
"15.601560156015601","26.6687610707206"
"15.7015701570157","26.667163611271658"
"15.8015801580158","26.665556046884976"
"15.901590159015901","26.663938971955275"
"16.001600160016","26.662313224905517"
"16.1016101610161","26.66067632729376"
"16.2016201620162","26.659031429590154"
"16.301630163016302","26.657377447192466"
"16.4016401640164","26.655713755602996"
"16.5016501650165","26.654040957756564"
"16.601660166016604","26.65235792804678"
"16.7016701670167","26.650666859451125"
"16.8016801680168","26.648965159139063"
"16.901690169016902","26.647255376742923"
"17.001700170017","26.64553574299336"
"17.1017101710171","26.64380703059182"
"17.201720172017204","26.642067421311697"
"17.3017301730173","26.64032089147237"
"17.4017401740174","26.638564009938943"
"17.501750175017502","26.636798163922037"
"17.601760176017603","26.635022514127193"
"17.7017701770177","26.63323744350348"
"17.8017801780178","26.631443703321196"
"17.9017901790179","26.629640736366742"
"18.001800180018005","26.627829560091342"
"18.101810181018106","26.62600745101866"
"18.201820182018203","26.624176139799577"
"18.3018301830183","26.622335406830533"
"18.4018401840184","26.62048670490923"
"18.5018501850185","26.618627877851413"
"18.601860186018605","26.61676068710671"
"18.701870187018702","26.614884468560934"
"18.8018801880188","26.61299754543798"
"18.9018901890189","26.611102068913578"
"19.001900190019","26.609197948602688"
"19.1019101910191","26.607283639013108"
"19.2019201920192","26.60536056552137"
"19.301930193019302","26.603429176961907"
"19.4019401940194","26.60148768989398"
"19.5019501950195","26.599536999724513"
"19.6019601960196","26.597578125892987"
"19.7019701970197","26.595609600698353"
"19.801980198019802","26.593632365593002"
"19.901990199019902","26.591646033390187"
"20.00200020002","26.589649594380173"
"20.1020102010201","26.58764473598638"
"20.2020202020202","26.585631022221353"
"20.3020302030203","26.583606832794853"
"20.402040204020402","26.581574784035503"
"20.502050205020502","26.579533383685664"
"20.6020602060206","26.577483027007556"
"20.7020702070207","26.575423279447424"
"20.8020802080208","26.57335520790785"
"20.902090209020905","26.571277628293938"
"21.002100210021005","26.569191044656137"
"21.102110211021103","26.567094829712346"
"21.2021202120212","26.564989632587366"
"21.3021302130213","26.562876255870695"
"21.4021402140214","26.560753480526763"
"21.5021502150215","26.55862105160101"
"21.602160216021606","26.55648051706926"
"21.702170217021703","26.554330665189024"
"21.802180218021803","26.55217179333709"
"21.9021902190219","26.55000461179375"
"22.002200220022004","26.54782688986295"
"22.1022102210221","26.545642377040714"
"22.202220222022206","26.543447873210127"
"22.302230223022303","26.54124332148687"
"22.4022402240224","26.539030834965253"
"22.5022502250225","26.536809191666425"
"22.6022602260226","26.534578524930435"
"22.7022702270227","26.532339513142862"
"22.802280228022802","26.530091561075853"
"22.902290229022903","26.52783336155024"
"23.002300230023","26.52556717462295"
"23.1023102310231","26.523293489577256"
"23.202320232023204","26.521009065809835"
"23.3023302330233","26.518715824928634"
"23.402340234023406","26.51641489965603"
"23.502350235023503","26.51410372625494"
"23.6023602360236","26.51178383103444"
"23.7023702370237","26.50945592748105"
"23.8023802380238","26.507119730230592"
"23.9023902390239","26.50477317339947"
"24.002400240024002","26.50241882353035"
"24.102410241024103","26.500054590461215"
"24.2024202420242","26.49768289391714"
"24.3024302430243","26.495300846952276"
"24.4024402440244","26.492911503196574"
"24.5024502450245","26.49051165729281"
"24.602460246024602","26.488104492573132"
"24.702470247024703","26.48568914759649"
"24.802480248024803","26.483263742525033"
"24.9024902490249","26.4808299855848"
"25.002500250025","26.478385716264913"
"25.102510251025105","26.475935421891776"
"25.202520252025202","26.473474565694268"
"25.302530253025303","26.471005688189322"
"25.4025402540254","26.468528861159744"
"25.5025502550255","26.466042749816378"
"25.602560256025605","26.463547930159784"
"25.7025702570257","26.46104421881183"
"25.802580258025802","26.45853074361384"
"25.9025902590259","26.456009759547054"
"26.002600260026","26.453481480030383"
"26.1026102610261","26.450942052211012"
"26.2026202620262","26.448395234738413"
"26.302630263026302","26.445839292888987"
"26.402640264026406","26.44327521827708"
"26.5026502650265","26.44070214444977"
"26.6026602660266","26.438121391440443"
"26.7026702670267","26.435530535201774"
"26.8026802680268","26.432930878413856"
"26.902690269026902","26.430322924453865"
"27.002700270027006","26.427708429492686"
"27.1027102710271","26.425083211859295"
"27.2027202720272","26.42245057398162"
"27.3027302730273","26.41980867881088"
"27.4027402740274","26.41715830753586"
"27.502750275027502","26.41449954943018"
"27.602760276027603","26.411831655256375"
"27.7027702770277","26.409156481676657"
"27.8027802780278","26.40647220084176"
"27.9027902790279","26.403778525643908"
"28.002800280028","26.401077170772506"
"28.102810281028102","26.398367364809797"
"28.2028202820282","26.395648633595755"
"28.3028302830283","26.392921512597557"
"28.402840284028404","26.390186305716988"
"28.502850285028504","26.387442196438222"
"28.602860286028605","26.38469008807826"
"28.702870287028706","26.38192848456335"
"28.802880288028806","26.37915965462753"
"28.902890289028903","26.376381598398964"
"29.002900290029004","26.37359643618189"
"29.102910291029104","26.37080125684099"
"29.2029202920292","26.367997723238553"
"29.302930293029306","26.36518686487579"
"29.402940294029403","26.362367558916425"
"29.5029502950295","26.359539817878304"
"29.6029602960296","26.35670190556182"
"29.7029702970297","26.353857080692116"
"29.802980298029805","26.351004450228917"
"29.902990299029902","26.348143154880574"
"30.003000300030003","26.34527260696709"
"30.103010301030103","26.342394048901774"
"30.2030203020302","26.339508238939093"
"30.3030303030303","26.336612551792545"
"30.4030403040304","26.333709763247636"
"30.503050305030502","26.33079790787184"
"30.603060306030606","26.32787850444882"
"30.703070307030703","26.32494993751433"
"30.8030803080308","26.32201379610204"
"30.9030903090309","26.319069668540195"
"31.003100310031","26.31611704826389"
"31.103110311031102","26.31315564324539"
"31.203120312031203","26.310186172298618"
"31.3031303130313","26.30720831616414"
"31.4031403140314","26.30422138146527"
"31.5031503150315","26.301228429343745"
"31.6031603160316","26.2982262573703"
"31.703170317031702","26.295215578246353"
"31.803180318031803","26.292197493404814"
"31.9031903190319","26.28916950343709"
"32.003200320032","26.286134585289467"
"32.1032103210321","26.28309192909681"
"32.2032203220322","26.28004118268256"
"32.3032303230323","26.276981843404194"
"32.4032403240324","26.273913729206612"
"32.50325032503251","26.27083809059002"
"32.603260326032604","26.267754645641528"
"32.703270327032705","26.264662940776077"
"32.8032803280328","26.26156289574212"
"32.9032903290329","26.258454267539832"
"33.003300330033","26.25533779123139"
"33.1033103310331","26.252213190137553"
"33.20332033203321","26.24908146199582"
"33.3033303330333","26.245940252265758"
"33.4033403340334","26.24279326045838"
"33.5033503350335","26.23963584340526"
"33.6033603360336","26.236471487680323"
"33.703370337033704","26.233300346165226"
"33.803380338033804","26.23011836872521"
"33.903390339033905","26.22692986339588"
"34.003400340034","26.22373401800184"
"34.1034103410341","26.22052892854761"
"34.2034203420342","26.217316824702223"
"34.3034303430343","26.214096037448172"
"34.40344034403441","26.21086786400145"
"34.5034503450345","26.20763160914186"
"34.6034603460346","26.204386794878776"
"34.7034703470347","26.201135446428772"
"34.8034803480348","26.197874416783332"
"34.903490349034904","26.194607045121824"
"35.003500350035004","26.191331120370617"
"35.103510351035105","26.188047268493815"
"35.203520352035206","26.184755633396264"
"35.3035303530353","26.181456386383495"
"35.4035403540354","26.178147915133593"
"35.5035503550355","26.17483354036189"
"35.6035603560356","26.1715096714434"
"35.7035703570357","26.16817889141336"
"35.8035803580358","26.164839676803922"
"35.9035903590359","26.161493267880992"
"36.00360036003601","26.15813949466246"
"36.103610361036104","26.15477646075172"
"36.20362036203621","26.151406734559348"
"36.303630363036305","26.148029293987765"
"36.403640364036406","26.144643030081923"
"36.5036503650365","26.14124946413545"
"36.6036603660366","26.137848364198103"
"36.70367036703669","26.134439190914925"
"36.8036803680368","26.131022234610068"
"36.9036903690369","26.12759817347946"
"37.003700370037","26.124165590558174"
"37.1037103710371","26.120725578510147"
"37.20372037203721","26.117278718188857"
"37.303730373037304","26.11382428633028"
"37.403740374037405","26.1103606112014"
"37.503750375037505","26.10688971525822"
"37.6037603760376","26.10341158966888"
"37.7037703770377","26.099926429894957"
"37.8037803780378","26.09643211071481"
"37.9037903790379","26.092931146229503"
"38.003800380038","26.089423261876412"
"38.10381038103811","26.08590580223761"
"38.2038203820382","26.082382196066757"
"38.30383038303831","26.078850294593884"
"38.4038403840384","26.075310700720987"
"38.50385038503851","26.071764369287852"
"38.603860386038605","26.068209819273946"
"38.703870387038705","26.06464835772481"
"38.8038803880388","26.061077338668433"
"38.90389038903891","26.057500183869916"
"39.003900390039","26.053915817856012"
"39.1039103910391","26.050323844628046"
"39.2039203920392","26.04672331421373"
"39.30393039303931","26.043116128134848"
"39.4039403940394","26.03950247230766"
"39.50395039503951","26.035879015120535"
"39.603960396039604","26.032250132996495"
"39.70397039703971","26.0286122660996"
"39.803980398039805","26.02496869821267"
"39.9039903990399","26.021315857689657"
"40.00400040004","26.01765581312162"
"40.1040104010401","26.013989351816814"
"40.2040204020402","26.01031521204287"
"40.3040304030403","26.006633433524698"
"40.4040404040404","26.002943750827324"
"40.5040504050405","25.999247202198475"
"40.6040604060406","25.99554294323921"
"40.7040704070407","25.991831231282845"
"40.804080408040804","25.98811188511629"
"40.904090409040904","25.984386027264577"
"41.004100410041005","25.980652287578668"
"41.1041104110411","25.976911289926985"
"41.2041204120412","25.973162628151876"
"41.3041304130413","25.969408157733678"
"41.4041404140414","25.965644048886876"
"41.5041504150415","25.961872920347187"
"41.6041604160416","25.958096193298392"
"41.7041704170417","25.95431106467238"
"41.80418041804181","25.95051943858413"
"41.9041904190419","25.946719761787328"
"42.00420042004201","25.942913047852386"
"42.104210421042104","25.939099388363072"
"42.204220422042205","25.935277205845647"
"42.3042304230423","25.931449841393313"
"42.4042404240424","25.927613313363473"
"42.5042504250425","25.9237701664434"
"42.6042604260426","25.91992063826237"
"42.7042704270427","25.916063453005968"
"42.8042804280428","25.912198830583034"
"42.9042904290429","25.908326201577232"
"43.004300430043","25.90444694971622"
"43.1043104310431","25.900559990654184"
"43.20432043204321","25.89666715880119"
"43.304330433043305","25.892767939352225"
"43.404340434043405","25.888859455809712"
"43.5043504350435","25.88494558522089"
"43.604360436043606","25.88102276408226"
"43.7043704370437","25.877094110312626"
"43.8043804380438","25.87315837636224"
"43.9043904390439","25.869214565832618"
"44.00440044004401","25.86526398225549"
"44.1044104410441","25.861305716505726"
"44.2044204420442","25.857343143143826"
"44.3044304430443","25.85337017922153"
"44.40444044404441","25.84939221556259"
"44.504450445044505","25.84540554855548"
"44.604460446044605","25.84141406142031"
"44.7044704470447","25.837413976494844"
"44.8044804480448","25.833406347556508"
"44.9044904490449","25.829393036803054"
"45.004500450045","25.825371787856167"
"45.1045104510451","25.8213441253885"
"45.2045204520452","25.81730867791857"
"45.3045304530453","25.81326753425428"
"45.4045404540454","25.809218845040082"
"45.504550455045504","25.80516219611934"
"45.604560456045604","25.801100333426067"
"45.704570457045705","25.797030720015822"
"45.804580458045805","25.792954380385197"
"45.9045904590459","25.78886977351729"
"46.004600460046","25.78478057576903"
"46.10461046104611","25.780682935417648"
"46.2046204620462","25.776578302943467"
"46.3046304630463","25.772467169981816"
"46.40464046404641","25.768348349844832"
"46.5046504650465","25.764224579507985"
"46.6046604660466","25.760092662621567"
"46.70467046704671","25.755953180767563"
"46.80468046804681","25.751808253215188"
"46.904690469046905","25.747655896148487"
"47.004700470047005","25.743496547253677"
"47.104710471047106","25.739330171980058"
"47.2047204720472","25.735157088982014"
"47.3047304730473","25.73097791341356"
"47.4047404740474","25.72679217446883"
"47.5047504750475","25.72259809389698"
"47.6047604760476","25.718398273482574"
"47.7047704770477","25.7141910382228"
"47.8047804780478","25.70997791169522"
"47.90479047904791","25.705757157720004"
"48.004800480048004","25.701529793539923"
"48.104810481048105","25.697296655485154"
"48.204820482048206","25.69305663605269"
"48.3048304830483","25.68880923585691"
"48.4048404840484","25.68455385787944"
"48.5048504850485","25.680293879486424"
"48.6048604860486","25.67602662953359"
"48.7048704870487","25.6717513673984"
"48.8048804880488","25.667470580156714"
"48.90489048904891","25.66318356204914"
"49.004900490049","25.65888992434935"
"49.104910491049104","25.65458911641085"
"49.204920492049204","25.65028276666758"
"49.304930493049305","25.64596724749783"
"49.404940494049406","25.641646939678036"
"49.5049504950495","25.637319564961654"
"49.60496049604961","25.632985244633"
"49.7049704970497","25.628644948894603"
"49.8049804980498","25.624297233073108"
"49.90499049904991","25.619943867791395"
"50.00500050005","25.61558354042131"
"50.1050105010501","25.611217258035584"
"50.20502050205021","25.606842799154414"
"50.305030503050304","25.60246199121408"
"50.405040504050405","25.598075473718684"
"50.505050505050505","25.593682925229462"
"50.605060506050606","25.589283493275346"
"50.7050705070507","25.58487618727046"
"50.8050805080508","25.580464383652657"
"50.9050905090509","25.57604504730643"
"51.005100510051","25.57161855853654"
"51.1051105110511","25.56718630214449"
"51.20512051205121","25.562747788392382"
"51.3051305130513","25.55829579982764"
"51.4051405140514","25.553843818779598"
"51.505150515051504","25.549385575735887"
"51.605160516051605","25.544920851652847"
"51.705170517051705","25.54044952825605"
"51.8051805180518","25.535971584058696"
"51.9051905190519","25.531488164721466"
"52.005200520052","25.526997908654383"
"52.1052105210521","25.522500478766524"
"52.2052205220522","25.51799766932216"
"52.3052305230523","25.51348823852101"
"52.4052405240524","25.508971770055194"
"52.5052505250525","25.504449021224975"
"52.605260526052604","25.499920508486575"
"52.705270527052704","25.49538505214845"
"52.80528052805281","25.490843839530786"
"52.905290529052905","25.48629447352664"
"53.005300530053","25.481741042288586"
"53.10531053105311","25.477179331590097"
"53.2053205320532","25.472613501118712"
"53.3053305330533","25.468039527422235"
"53.4053405340534","25.4634603879929"
"53.50535053505351","25.45887379191645"
"53.6053605360536","25.454281267357437"
"53.7053705370537","25.449682449294166"
"53.805380538053804","25.445077876178356"
"53.90539053905391","25.440466785637728"
"54.00540054005401","25.435848894336726"
"54.10541054105411","25.431225444783713"
"54.2054205420542","25.42659606424385"
"54.3054305430543","25.421959887274273"
"54.4054405440544","25.417317270399526"
"54.5054505450545","25.412668708747134"
"54.6054605460546","25.408013930492313"
"54.7054705470547","25.403351679587864"
"54.8054805480548","25.398684637424825"
"54.9054905490549","25.39401098042839"
"55.005500550055004","25.389331714932187"
"55.10551055105511","25.384644800106177"
"55.205520552055205","25.37995365914343"
"55.305530553055306","25.375254456675773"
"55.4055405540554","25.370550627455714"
"55.50555055505551","25.365839437119867"
"55.6055605560556","25.361122298356122"
"55.7055705570557","25.35639946043196"
"55.8055805580558","25.351670853720332"
"55.9055905590559","25.34693470602508"
"56.005600560056","25.342194544322787"
"56.10561056105611","25.337446354340585"
"56.205620562056204","25.332693066056763"
"56.30563056305631","25.327932761520675"
"56.4056405640564","25.32316621475207"
"56.505650565056506","25.318395475707632"
"56.6056605660566","25.313616652546113"
"56.7056705670567","25.308832552978128"
"56.80568056805681","25.304041730864075"
"56.9056905690569","25.299246426160813"
"57.00570057005701","25.294443658016494"
"57.1057105710571","25.289634562189086"
"57.20572057205721","25.284820766023767"
"57.3057305730573","25.279999447681767"
"57.40574057405741","25.275173843205977"
"57.505750575057505","25.270341045681672"
"57.60576057605761","25.265501759308968"
"57.705770577057706","25.26065766053439"
"57.80578057805781","25.255806807942104"
"57.9057905790579","25.25094948335148"
"58.00580058005801","25.246087370858525"
"58.10581058105811","25.241217790532456"
"58.20582058205821","25.236343976226237"
"58.3058305830583","25.231463654268182"
"58.4058405840584","25.226577291123593"
"58.505850585058504","25.221684710816046"
"58.60586058605861","25.21678712771665"
"58.705870587058705","25.211881882814804"
"58.805880588058805","25.206971891579318"
"58.905890589058906","25.20205458359053"
"59.005900590059","25.197132490753035"
"59.1059105910591","25.192203880634988"
"59.2059205920592","25.18727009101175"
"59.3059305930593","25.182330195732753"
"59.4059405940594","25.17738404057452"
"59.5059505950595","25.172433385959277"
"59.60596059605961","25.167474587549577"
"59.705970597059704","25.162511312338534"
"59.805980598059804","25.157542329815335"
"59.905990599059905","25.15256636098046"
"60.006000600060005","25.147584368974805"
"60.106010601060106","25.14259932053486"
"60.20602060206021","25.137604610063324"
"60.3060306030603","25.132607092296592"
"60.4060406040604","25.127601770357952"
"60.5060506050605","25.12259275517621"
"60.6060606060606","25.117576305292022"
"60.70607060706071","25.112553128448933"
"60.8060806080608","25.107524803528186"
"60.906090609060904","25.102491800142353"
"61.006100610061004","25.097451952523965"
"61.10611061106111","25.09240714453085"
"61.20612061206121","25.0873554865049"
"61.30613061306131","25.08229804284796"
"61.40614061406141","25.077235676814787"
"61.5061506150615","25.072167367679732"
"61.6061606160616","25.06709302534063"
"61.70617061706171","25.06201359627695"
"61.8061806180618","25.05692713111869"
"61.9061906190619","25.05183596136139"
"62.006200620062","25.046738557687004"
"62.106210621062104","25.041635929475188"
"62.206220622062204","25.03652661559012"
"62.306230623062305","25.031411683661528"
"62.406240624062406","25.026290893510023"
"62.50625062506251","25.021165962983588"
"62.6062606260626","25.016034311258444"
"62.7062706270627","25.010896285866075"
"62.8062806280628","25.005753991806127"
"62.90629062906291","25.000605274320552"
"63.006300630063","24.995449838677537"
"63.1063106310631","24.99029085594965"
"63.2063206320632","24.98512408728489"
"63.306330633063304","24.979952196630006"
"63.406340634063405","24.974775249638594"
"63.50635063506351","24.969592858172142"
"63.606360636063606","24.964404259662953"
"63.706370637063706","24.959209997493893"
"63.8063806380638","24.954010150650845"
"63.9063906390639","24.948805120474276"
"64.006400640064","24.943594132932343"
"64.1064106410641","24.93837581002877"
"64.2064206420642","24.933154684208034"
"64.3064306430643","24.927926219940247"
"64.4064406440644","24.922692584111683"
"64.5064506450645","24.917452875615588"
"64.6064606460646","24.912208989271424"
"64.7064706470647","24.906957798692684"
"64.8064806480648","24.901702003563653"
"64.9064906490649","24.89644027456146"
"65.00650065006502","24.89117223765932"
"65.10651065106511","24.885900374645473"
"65.20652065206521","24.880621452779696"
"65.30653065306531","24.875337320316497"
"65.40654065406541","24.870047598423664"
"65.5065506550655","24.864752971793237"
"65.6065606560656","24.859451732579426"
"65.7065706570657","24.854146075348904"
"65.8065806580658","24.848834184322705"
"65.9065906590659","24.8435170615715"
"66.006600660066","24.83819361473749"
"66.1066106610661","24.83286532627753"
"66.2066206620662","24.827532183179663"
"66.3066306630663","24.8221923815781"
"66.40664066406642","24.81684689326362"
"66.5066506650665","24.811495812398118"
"66.6066606660666","24.80614018316271"
"66.7066706670667","24.80077863521108"
"66.8066806680668","24.79541183156517"
"66.9066906690669","24.790039208373464"
"67.006700670067","24.784660769007996"
"67.1067106710671","24.779278201884093"
"67.2067206720672","24.77388853759637"
"67.3067306730673","24.768494171142205"
"67.40674067406741","24.76309414954509"
"67.50675067506751","24.757688698644756"
"67.60676067606761","24.752277066937168"
"67.70677067706771","24.746861626232686"
"67.80678067806781","24.741439590920084"
"67.9067906790679","24.73601161619979"
"68.006800680068","24.730579265529965"
"68.1068106810681","24.72514106784652"
"68.2068206820682","24.71969649753568"
"68.3068306830683","24.714248612167022"
"68.4068406840684","24.708793528228806"
"68.5068506850685","24.703332958379903"
"68.6068606860686","24.69786795405636"
"68.7068706870687","24.69239732106106"
"68.80688068806882","24.68692045509915"
"68.9068906890689","24.681438903184123"
"69.006900690069","24.6759525437715"
"69.1069106910691","24.670458740205227"
"69.2069206920692","24.664962442825757"
"69.3069306930693","24.6594584516334"
"69.4069406940694","24.65395003748832"
"69.5069506950695","24.648435873396583"
"69.6069606960696","24.642916647596767"
"69.70697069706972","24.637391970667593"
"69.80698069806981","24.631860836469926"
"69.90699069906991","24.626324774227744"
"70.00700070007001","24.62078516912969"
"70.10701070107011","24.61523846805469"
"70.20702070207021","24.609685892828885"
"70.3070307030703","24.60412907339571"
"70.40704070407041","24.598566146140058"
"70.5070507050705","24.592998398444408"
"70.6070607060706","24.587424775587714"
"70.7070707070707","24.581845854904824"
"70.8070807080708","24.57626276922623"
"70.9070907090709","24.570673980280954"
"71.007100710071","24.565079139231447"
"71.1071107110711","24.55947910744959"
"71.2071207120712","24.553873813206703"
"71.3071307130713","24.548262971702176"
"71.4071407140714","24.542647159789222"
"71.5071507150715","24.537025767211162"
"71.6071607160716","24.53139908491642"
"71.7071707170717","24.525767537202128"
"71.8071807180718","24.52013020789717"
"71.9071907190719","24.514488001627537"
"72.00720072007202","24.508839150695334"
"72.10721072107211","24.503186337129836"
"72.20722072207221","24.497528809003"
"72.30723072307231","24.491864508654434"
"72.40724072407242","24.486195765261414"
"72.50725072507251","24.48052151217887"
"72.60726072607261","24.474841227956468"
"72.7072707270727","24.469156845673513"
"72.80728072807281","24.463467256532432"
"72.9072907290729","24.45777144496153"
"73.007300730073","24.45207052200766"
"73.1073107310731","24.44636419666329"
"73.2073207320732","24.44065298108044"
"73.3073307330733","24.434936336004828"
"73.40734073407339","24.42921581322191"
"73.50735073507352","24.423487908117174"
"73.6073607360736","24.417756123082984"
"73.7073707370737","24.41201812681805"
"73.8073807380738","24.40627509585342"
"73.90739073907392","24.400526329099648"
"74.007400740074","24.394773861821918"
"74.1074107410741","24.389014628199543"
"74.2074207420742","24.383251310437522"
"74.3074307430743","24.377482090036764"
"74.40744074407442","24.37170799729259"
"74.50745074507451","24.365929602385794"
"74.60746074607461","24.36014376577585"
"74.70747074707472","24.354353915389094"
"74.80748074807481","24.348558921586264"
"74.90749074907491","24.342758177476185"
"75.00750075007501","24.336952164899174"
"75.1075107510751","24.33114228000245"
"75.2075207520752","24.325325651869832"
"75.3075307530753","24.319503966328348"
"75.4075407540754","24.313678356476434"
"75.5075507550755","24.30784586620755"
"75.6075607560756","24.302008897430905"
"75.7075707570757","24.29616630557617"
"75.8075807580758","24.290318965363095"
"75.9075907590759","24.284466898832523"
"76.007600760076","24.278608621283073"
"76.1076107610761","24.272745975309387"
"76.20762076207622","24.266877117264652"
"76.3076307630763","24.261004238766645"
"76.4076407640764","24.255124733530486"
"76.5076507650765","24.249241531703575"
"76.60766076607662","24.243351913352864"
"76.7076707670767","24.23745836728876"
"76.8076807680768","24.23155907774434"
"76.90769076907691","24.225654380423297"
"77.00770077007702","24.219745057574215"
"77.10771077107711","24.21383052961838"
"77.20772077207721","24.207910345798886"
"77.30773077307731","24.20198411256749"
"77.40774077407741","24.196053683549874"
"77.50775077507751","24.19011901629798"
"77.6077607760776","24.184177749555335"
"77.7077707770777","24.178230945325712"
